personid,RelativeID,KindredID,MaID,PaID,sex,deceased,suicide,bdate,ddate,gen,Age
47989,47989,553615,47995,47996,F,N,N,1990.0,,8,26.0
47995,47995,553615,6669,55576,F,Y,N,1969.0,1998.0,7,29.0
47996,47996,553615,0,0,M,N,N,,,7,
49530,49530,553615,21276,0,M,N,N,1986.0,,9,30.0
49767,49767,553615,48621,13597,M,Y,N,1939.0,2013.0,7,74.0
51088,51088,553615,59548,0,F,N,N,1973.0,,8,43.0
53887,53887,553615,52970,52971,F,N,N,1984.0,,8,32.0
56424,56424,553615,6253,6252,M,N,N,1956.0,,7,60.0
59080,59080,553615,59083,0,M,N,N,1979.0,,8,37.0
59083,59083,553615,39977,39976,F,N,N,1957.0,,7,59.0
63950,63950,553615,30440,30438,F,N,N,1951.0,,8,65.0
442,442,553615,28964,28965,M,Y,N,1919.0,1997.0,5,78.0
10391,10391,553615,0,0,F,N,N,1990.0,,8,26.0
15121,15121,553615,30506,30507,M,Y,Y,1992.0,2016.0,8,24.0
15132,15132,553615,65714,65720,F,N,N,1986.0,,9,30.0
15157,15157,553615,15158,0,M,N,N,1988.0,,8,28.0
15158,15158,553615,17186,17188,F,N,N,1967.0,,7,49.0
15191,15191,553615,18278,0,M,N,N,1985.0,,7,31.0
16891,16891,553615,969,60484,M,N,N,1983.0,,7,33.0
22630,22630,553615,22631,0,F,N,N,1991.0,,9,25.0
22631,22631,553615,1683,41919,F,N,N,1968.0,,8,48.0
27392,27392,553615,27393,0,F,N,N,1990.0,,9,26.0
27393,27393,553615,49385,32288,F,N,N,1954.0,,8,62.0
28542,28542,553615,28544,0,F,N,N,1991.0,,8,25.0
28544,28544,553615,50910,10436,F,N,N,1971.0,,7,45.0
30173,30173,553615,35195,41399,M,N,N,1970.0,,7,46.0
35529,35529,553615,40917,55793,F,N,N,1983.0,,7,33.0
36277,36277,553615,15559,15561,F,N,N,1968.0,,8,48.0
37002,37002,553615,37003,0,F,N,N,1988.0,,8,28.0
37003,37003,553615,39943,55929,F,N,N,1973.0,,7,43.0
39870,39870,553615,36423,39871,F,N,N,1984.0,,8,32.0
39871,39871,553615,53683,53685,M,N,N,1970.0,,7,46.0
49573,49573,553615,49574,49575,M,N,N,1982.0,,8,34.0
49574,49574,553615,0,0,F,N,N,1952.0,,7,64.0
49575,49575,553615,38128,38129,M,Y,N,1948.0,2000.0,7,52.0
53886,53886,553615,38999,0,F,N,N,1963.0,,9,53.0
57347,57347,553615,40275,0,F,N,N,1986.0,,9,30.0
59303,59303,553615,24809,0,M,N,N,1963.0,,8,53.0
60223,60223,553615,61801,61802,F,N,N,1955.0,,7,61.0
65408,65408,553615,0,0,F,N,N,1934.0,,6,82.0
6938,6938,553615,40688,20335,M,Y,N,1930.0,1999.0,6,69.0
15530,15530,553615,26330,26331,F,Y,N,1937.0,2006.0,5,69.0
23675,23675,553615,0,0,M,Y,N,1937.0,1993.0,6,56.0
23678,23678,553615,3678,3677,F,Y,N,1938.0,2004.0,6,66.0
24134,24134,553615,0,0,M,Y,N,1926.0,1993.0,6,67.0
24135,24135,553615,47299,47298,F,Y,N,1933.0,2002.0,6,69.0
24835,24835,553615,17239,24836,M,Y,N,1937.0,1995.0,8,58.0
24836,24836,553615,0,0,M,Y,N,1924.0,1973.0,7,49.0
53015,53015,553615,0,0,F,Y,N,1939.0,1981.0,7,42.0
66522,66522,553615,31182,31179,M,Y,N,1939.0,1988.0,6,49.0
66608,66608,553615,43640,43641,M,Y,N,1924.0,1979.0,6,55.0
67245,67245,553615,0,0,M,Y,N,1943.0,1979.0,7,36.0
213,213,553615,0,0,M,Y,Y,1939.0,1987.0,8,48.0
607,607,553615,39014,24893,F,Y,Y,1967.0,1988.0,8,21.0
2466,2466,553615,23232,65816,F,Y,N,1959.0,1981.0,7,22.0
6731,6731,553615,17124,17125,F,Y,Y,1959.0,1984.0,6,25.0
11141,11141,553615,12017,12015,M,Y,N,1928.0,1983.0,6,55.0
14128,14128,553615,38706,22872,M,Y,Y,1942.0,1982.0,6,40.0
8039,8039,553615,60572,60573,M,Y,N,1931.0,1984.0,6,53.0
15154,15154,553615,18687,18688,M,Y,Y,1950.0,1984.0,6,34.0
17128,17128,553615,48621,13597,F,Y,Y,1942.0,1982.0,7,40.0
614,614,553615,35916,35917,M,N,N,1959.0,,6,57.0
776,776,553615,15570,38562,M,N,N,1992.0,,8,24.0
1096,1096,553615,1097,0,F,N,N,1987.0,,9,29.0
1097,1097,553615,33169,33168,F,N,N,1973.0,,8,43.0
1901,1901,553615,35099,19964,F,N,N,1984.0,,8,32.0
2675,2675,553615,28138,0,F,N,N,1985.0,,9,31.0
9713,9713,553615,9714,0,M,N,N,1993.0,,8,23.0
9714,9714,553615,55237,55238,F,N,N,1965.0,,7,51.0
19217,19217,553615,56480,58586,F,N,N,1986.0,,8,30.0
20946,20946,553615,20950,0,F,N,N,1985.0,,9,31.0
20950,20950,553615,5467,16379,F,N,N,1973.0,,8,43.0
25900,25900,553615,38915,0,F,N,N,1990.0,,10,26.0
26004,26004,553615,38283,38284,F,N,N,1952.0,,8,64.0
26005,26005,553615,38857738,0,M,N,N,1949.0,,8,67.0
26878,26878,553615,27057,0,F,N,N,1987.0,,8,29.0
28387,28387,553615,58660,0,M,N,N,1990.0,,8,26.0
33681,33681,553615,14624,62889,F,N,N,1966.0,,7,50.0
35506,35506,553615,35507,0,F,N,N,1986.0,,8,30.0
35507,35507,553615,26827,15014,F,N,N,1974.0,,7,42.0
37975,37975,553615,37976,0,F,N,N,1984.0,,9,32.0
37976,37976,553615,36425,36426,F,N,N,1972.0,,8,44.0
39469,39469,553615,10158,10157,F,N,N,1965.0,,7,51.0
42898,42898,553615,60536,65972,F,N,N,1986.0,,8,30.0
44702,44702,553615,60859,60860,F,N,N,1975.0,,8,41.0
44978,44978,553615,44979,0,M,N,N,1984.0,,8,32.0
44979,44979,553615,4478,26502,F,N,N,1970.0,,7,46.0
49721,49721,553615,49722,49723,F,N,N,1985.0,,9,31.0
49722,49722,553615,25946528,0,F,N,N,1974.0,,8,42.0
49723,49723,553615,53015,22374,M,N,N,1962.0,,8,54.0
57650,57650,553615,19881,19884,F,Y,N,1963.0,2003.0,8,40.0
59613,59613,553615,59614,0,M,N,N,1987.0,,8,29.0
59614,59614,553615,48632,48633,F,N,N,1974.0,,7,42.0
62387,62387,553615,39208,52221,F,N,N,1970.0,,8,46.0
63138,63138,553615,63139,0,M,N,N,1988.0,,9,28.0
63139,63139,553615,32506,14110,F,N,N,1973.0,,8,43.0
64130,64130,553615,14058,14059,F,Y,Y,1985.0,2009.0,8,24.0
65367,65367,553615,35771,35772,F,N,N,1988.0,,8,28.0
66150,66150,553615,2758,0,F,N,N,1989.0,,8,27.0
67760,67760,553615,67761,67762,F,N,N,1988.0,,9,28.0
67761,67761,553615,45857,30906,F,N,N,1967.0,,8,49.0
67762,67762,553615,0,0,M,Y,Y,1968.0,2016.0,8,48.0
7894,7894,553615,18243,0,M,N,N,1993.0,,8,23.0
9367,9367,553615,38490770,0,F,N,N,1972.0,,7,44.0
14522,14522,553615,14523,0,M,N,N,1987.0,,9,29.0
14523,14523,553615,52003,52004,F,N,N,1974.0,,8,42.0
15193,15193,553615,15194,0,F,N,N,1986.0,,9,30.0
15194,15194,553615,27245,67245,F,N,N,1967.0,,8,49.0
15491,15491,553615,15492,15493,F,N,N,1985.0,,9,31.0
15492,15492,553615,0,0,F,N,N,1967.0,,8,49.0
15493,15493,553615,56304,56305,M,N,N,1975.0,,8,41.0
19243,19243,553615,19244,0,M,N,N,1987.0,,8,29.0
19244,19244,553615,2249,47920,F,N,N,1969.0,,7,47.0
21012,21012,553615,21014,21015,F,N,N,1992.0,,9,24.0
21014,21014,553615,0,0,F,N,N,1972.0,,8,44.0
21015,21015,553615,48232,6863,M,N,N,1972.0,,8,44.0
21071,21071,553615,21072,21075,F,Y,Y,1988.0,2004.0,8,16.0
21072,21072,553615,60037,60038,F,N,N,1966.0,,7,50.0
21075,21075,553615,0,0,M,N,N,1968.0,,7,48.0
22640,22640,553615,0,0,F,N,N,1968.0,,7,48.0
26873,26873,553615,22048,0,M,N,N,1992.0,,8,24.0
31500,31500,553615,47995,0,M,N,N,1995.0,,8,21.0
31753,31753,553615,31699,31701,F,N,N,1988.0,,9,28.0
34713,34713,553615,34714,0,M,N,N,1985.0,,8,31.0
34714,34714,553615,15005,49641,F,Y,N,1963.0,2002.0,7,39.0
41881,41881,553615,41882,0,F,N,N,1996.0,,8,20.0
41882,41882,553615,11037,11038,F,N,N,1968.0,,7,48.0
42992,42992,553615,36654,36653,F,N,N,1977.0,,8,39.0
45678,45678,553615,0,0,F,N,N,1978.0,,8,38.0
45683,45683,553615,52970,52971,M,Y,Y,1978.0,2018.0,8,40.0
59877,59877,553615,23232,65816,F,N,N,1964.0,,7,52.0
60848,60848,553615,9869,43762,M,N,N,1975.0,,8,41.0
62879,62879,553615,9367,30173,F,N,N,1995.0,,8,21.0
62920,62920,553615,62921,0,F,N,N,1994.0,,7,22.0
62921,62921,553615,51193,36458,F,N,N,1959.0,,6,57.0
67247,67247,553615,67248,0,M,Y,N,1996.0,2008.0,8,12.0
67248,67248,553615,6223,6224,F,N,N,1974.0,,7,42.0
6030,6030,553615,6039,0,F,N,N,1988.0,,8,28.0
6039,6039,553615,28083,17276,F,N,N,1977.0,,7,39.0
6936,6936,553615,6937,0,M,N,N,1993.0,,9,23.0
6937,6937,553615,14075,22079,F,N,N,1978.0,,8,38.0
8381,8381,553615,8382,0,F,N,N,1988.0,,9,28.0
8382,8382,553615,49053,29556,F,N,N,1972.0,,8,44.0
8606,8606,553615,37976,0,M,N,N,1989.0,,9,27.0
9464,9464,553615,9466,0,M,N,N,1988.0,,8,28.0
9466,9466,553615,66742,47081,F,N,N,1969.0,,7,47.0
9997,9997,553615,15186,19251,F,N,N,1995.0,,9,21.0
11559,11559,553615,51192,51191,M,N,N,1967.0,,7,49.0
12319,12319,553615,12320,0,F,N,N,1991.0,,9,25.0
12320,12320,553615,36425,36426,F,N,N,1979.0,,8,37.0
13220,13220,553615,58911,58912,F,N,N,1989.0,,8,27.0
19014,19014,553615,19016,17224,F,N,N,1993.0,,8,23.0
19016,19016,553615,65408,66522,F,N,N,1961.0,,7,55.0
28729,28729,553615,66849,66848,F,N,N,1974.0,,7,42.0
28937,28937,553615,17256,8651,F,N,N,1970.0,,7,46.0
33187,33187,553615,65677,65676,F,N,N,1952.0,,7,64.0
33212,33212,553615,6865,0,M,N,N,1997.0,,8,19.0
35920,35920,553615,46542,0,M,N,N,1991.0,,9,25.0
36140,36140,553615,36141,0,M,N,N,1998.0,,9,18.0
36141,36141,553615,13349,6629,F,N,N,1978.0,,8,38.0
38589,38589,553615,38594,0,M,N,N,1989.0,,9,27.0
38594,38594,553615,43679,56424,F,N,N,1974.0,,8,42.0
39066,39066,553615,21072,21075,M,N,N,1990.0,,8,26.0
39119,39119,553615,39120,39122,M,N,N,1996.0,,8,20.0
39120,39120,553615,0,0,F,N,N,1972.0,,7,44.0
39122,39122,553615,36505,36502,M,Y,Y,1965.0,2006.0,7,41.0
39855,39855,553615,19881,19884,F,N,N,1964.0,,8,52.0
42145,42145,553615,42150,0,F,N,N,1994.0,,9,22.0
42150,42150,553615,34888,34889,F,N,N,1969.0,,8,47.0
44901,44901,553615,333,30216,F,N,N,1973.0,,8,43.0
55904,55904,553615,16382,19597,F,N,N,1973.0,,8,43.0
64772,64772,553615,64773,0,F,N,N,1997.0,,9,19.0
64773,64773,553615,53155,53154,F,N,N,1971.0,,8,45.0
66451,66451,553615,66452,0,F,N,N,1992.0,,9,24.0
66452,66452,553615,45864,45863,F,N,N,1979.0,,8,37.0
67413,67413,553615,24691,24690,F,N,N,1967.0,,7,49.0
1833,1833,553615,14075,22079,F,N,N,1978.0,,8,38.0
2521,2521,553615,63758,25130,M,N,N,1975.0,,9,41.0
2647,2647,553615,2655,2656,M,N,N,1990.0,,8,26.0
2655,2655,553615,0,0,F,N,N,1958.0,,7,58.0
2656,2656,553615,58856,58857,M,Y,Y,1949.0,2004.0,7,55.0
5218,5218,553615,57943,34405,F,N,N,1977.0,,8,39.0
7687,7687,553615,42796,42795,F,N,N,1973.0,,8,43.0
8501,8501,553615,8502,0,M,N,N,1995.0,,9,21.0
8502,8502,553615,46704,46705,F,N,N,1974.0,,8,42.0
8982,8982,553615,21262,9917,F,N,N,1975.0,,9,41.0
10088,10088,553615,10089,0,M,N,N,1990.0,,9,26.0
10089,10089,553615,19016,17224,F,N,N,1979.0,,8,37.0
10421,10421,553615,45645,45646,F,N,N,1978.0,,9,38.0
13287,13287,553615,52517,52518,M,Y,Y,1997.0,2013.0,8,16.0
13401,13401,553615,18246,0,F,N,N,1966.0,,8,50.0
13594,13594,553615,9869,9870,F,N,N,1971.0,,8,45.0
14645,14645,553615,14646,0,M,N,N,1998.0,,9,18.0
14646,14646,553615,19701,28053,F,N,N,1971.0,,8,45.0
15823,15823,553615,15824,0,M,N,N,1995.0,,9,21.0
15824,15824,553615,52065,39209,F,N,N,1974.0,,8,42.0
25039,25039,553615,30506,30507,M,N,N,1969.0,,8,47.0
26476,26476,553615,569,66504,F,N,N,1967.0,,8,49.0
35737,35737,553615,35738,0,F,N,N,1992.0,,8,24.0
35738,35738,553615,30940,0,F,N,N,1979.0,,7,37.0
35783,35783,553615,42150,0,M,N,N,1991.0,,9,25.0
38585,38585,553615,54158,2484,F,N,N,1960.0,,7,56.0
40728,40728,553615,19244,0,M,N,N,1998.0,,8,18.0
43984,43984,553615,14523,0,M,N,N,1990.0,,9,26.0
56160,56160,553615,21132,0,M,N,N,1986.0,,8,30.0
58097,58097,553615,38915,0,F,N,N,1995.0,,10,21.0
59154,59154,553615,59155,0,M,N,N,1989.0,,8,27.0
59155,59155,553615,11864,672,F,N,N,1969.0,,7,47.0
60269,60269,553615,20567,20572,F,N,N,1990.0,,9,26.0
21475,21475,553615,40876,0,M,N,N,1996.0,,9,20.0
65599,65599,553615,67115,0,M,N,N,1993.0,,8,23.0
518,518,553615,37003,0,M,N,N,1987.0,,8,29.0
2472,2472,553615,2473,0,M,N,N,1995.0,,8,21.0
2473,2473,553615,67060,67969,F,N,N,1968.0,,7,48.0
8988,8988,553615,36141,0,M,N,N,1993.0,,9,23.0
9248,9248,553615,42150,0,F,N,N,1989.0,,9,27.0
13301,13301,553615,18243,0,M,N,N,1994.0,,8,22.0
18036,18036,553615,18747,0,M,N,N,1988.0,,7,28.0
19592,19592,553615,37715,0,M,N,N,1989.0,,8,27.0
22123,22123,553615,2655,2656,F,N,N,1987.0,,8,29.0
26147,26147,553615,26148,0,M,N,N,1994.0,,8,22.0
26148,26148,553615,29735,29730,F,N,N,1966.0,,7,50.0
27384,27384,553615,67413,0,F,N,N,1992.0,,8,24.0
29339,29339,553615,24809,0,M,N,N,1979.0,,8,37.0
32181,32181,553615,46632,6445,F,N,N,1992.0,,8,24.0
37786,37786,553615,37789,0,F,N,N,1990.0,,8,26.0
37789,37789,553615,35638,35637,F,N,N,1972.0,,7,44.0
45518,45518,553615,22640,45520,M,Y,Y,1998.0,2006.0,8,8.0
45520,45520,553615,26696,55143,M,N,N,1949.0,,7,67.0
46087,46087,553615,14058,14059,M,N,N,1991.0,,8,25.0
47422,47422,553615,2581,0,F,N,N,1993.0,,8,23.0
2581,2581,553615,50750,50749,F,N,N,1966.0,,7,50.0
48508,48508,553615,47995,0,M,N,N,1991.0,,8,25.0
63226,63226,553615,63230,0,M,N,N,1997.0,,9,19.0
63230,63230,553615,30102,30103,F,N,N,1973.0,,8,43.0
4996,4996,553615,19881,19884,M,N,N,1978.0,,8,38.0
7913,7913,553615,19701,28053,M,N,N,1977.0,,8,39.0
40153,40153,553615,13915,0,M,N,N,1996.0,,10,20.0
13915,13915,553615,32831,213,F,N,N,1973.0,,9,43.0
14276,14276,553615,110,0,M,N,N,1992.0,,9,24.0
16136,16136,553615,15194,0,F,N,N,1996.0,,9,20.0
17091,17091,553615,32830,0,F,N,N,1993.0,,10,23.0
19060,19060,553615,42150,0,F,N,N,1991.0,,9,25.0
25832,25832,553615,46542,0,F,N,N,1992.0,,9,24.0
28145,28145,553615,42788,0,M,N,N,1997.0,,9,19.0
28459,28459,553615,11602,11603,F,N,N,1964.0,,7,52.0
30311,30311,553615,30312,0,M,N,N,1999.0,,7,17.0
30312,30312,553615,15530,60220,F,N,N,1967.0,,6,49.0
33236,33236,553615,33237,0,F,N,N,1992.0,,9,24.0
33237,33237,553615,14387,46051,F,N,N,1975.0,,8,41.0
33276,33276,553615,15275,15317,F,N,N,1963.0,,8,53.0
35752,35752,553615,50257,0,M,N,N,1992.0,,8,24.0
35960,35960,553615,35541,0,F,N,N,1991.0,,8,25.0
42441,42441,553615,15186,19251,F,N,N,1991.0,,9,25.0
44472,44472,553615,44473,0,F,N,N,1994.0,,8,22.0
44473,44473,553615,5511,54117,F,N,N,1973.0,,7,43.0
50087,50087,553615,54945,54942,F,Y,N,1966.0,2004.0,8,38.0
51475,51475,553615,54945,54942,F,N,N,1974.0,,8,42.0
51829,51829,553615,54945,54942,M,N,N,1970.0,,8,46.0
55140,55140,553615,8982,0,M,N,N,1991.0,,10,25.0
57694,57694,553615,40235,0,F,N,N,1998.0,,8,18.0
58012,58012,553615,57911,55054,F,N,N,1972.0,,8,44.0
12587,12587,553615,62204,0,M,N,N,1996.0,,9,20.0
62204,62204,553615,41599,55039,F,N,N,1978.0,,8,38.0
10989,10989,553615,11813,0,M,N,N,1979.0,,8,37.0
15012,15012,553615,15013,0,F,N,N,1999.0,,9,17.0
15013,15013,553615,49682,35699,F,N,N,1980.0,,8,36.0
15016,15016,553615,40876,0,F,N,N,2000.0,,9,16.0
15634,15634,553615,62760,62761,M,N,N,1971.0,,7,45.0
27092,27092,553615,15554,0,M,N,N,1994.0,,8,22.0
27712,27712,553615,0,0,F,N,N,1976.0,,7,40.0
32528,32528,553615,12602,0,F,N,N,1981.0,,8,35.0
37889,37889,553615,37890,0,F,N,N,2000.0,,8,16.0
37890,37890,553615,66853,66852,F,N,N,1977.0,,7,39.0
38043,38043,553615,38044,0,M,N,N,1994.0,,10,22.0
38044,38044,553615,17803,17804,F,N,N,1969.0,,9,47.0
40318,40318,553615,42150,0,M,N,N,1995.0,,9,21.0
43522,43522,553615,43526,0,F,N,N,1992.0,,10,24.0
43526,43526,553615,26004,26005,F,N,N,1974.0,,9,42.0
47956,47956,553615,8352,8353,F,N,N,1969.0,,7,47.0
53721,53721,553615,17645,0,F,N,N,1991.0,,9,25.0
55124,55124,553615,7759,0,M,N,N,1999.0,,9,17.0
35125,35125,553615,52157,0,F,N,N,1992.0,,9,24.0
58863,58863,553615,2655,2656,F,N,N,2001.0,,8,15.0
59301,59301,553615,59302,0,M,N,N,1999.0,,9,17.0
59302,59302,553615,39052,57714,F,N,N,1973.0,,8,43.0
60603,60603,553615,21737,21738,F,N,N,1970.0,,7,46.0
62408,62408,553615,62410,0,M,N,N,2000.0,,8,16.0
62410,62410,553615,66993,67001,F,N,N,1976.0,,7,40.0
64296,64296,553615,20154,0,M,N,N,1991.0,,9,25.0
1358,1358,553615,1359,0,F,N,N,1994.0,,8,22.0
1359,1359,553615,29157,31493,F,N,N,1976.0,,7,40.0
3921,3921,553615,10421,0,F,N,N,1995.0,,10,21.0
10624,10624,553615,28138,10626,F,N,N,1996.0,,9,20.0
10626,10626,553615,0,0,M,N,N,1966.0,,8,50.0
10719,10719,553615,0,0,F,N,N,1975.0,,8,41.0
10720,10720,553615,569,66504,M,Y,Y,1975.0,2007.0,8,32.0
11233,11233,553615,65842,0,F,N,N,1993.0,,8,23.0
11235,11235,553615,65842,0,M,N,N,2000.0,,8,16.0
13982,13982,553615,36453,37251,M,N,N,1970.0,,7,46.0
22716,22716,553615,39207,63722,F,Y,N,1969.0,2012.0,8,43.0
24870,24870,553615,17234,53428,F,N,N,1975.0,,8,41.0
28942,28942,553615,28946,0,F,N,N,1992.0,,9,24.0
28946,28946,553615,38413,21289,F,N,N,1974.0,,8,42.0
28977,28977,553615,65593,0,M,N,N,2002.0,,8,14.0
65035,65035,553615,42150,0,F,N,N,1993.0,,9,23.0
39708,39708,553615,11015,39710,M,Y,Y,1995.0,2010.0,9,15.0
39710,39710,553615,44997,1958,M,N,N,1972.0,,8,44.0
44362,44362,553615,44901,0,F,N,N,2002.0,,9,14.0
44908,44908,553615,14172,0,M,N,N,1994.0,,10,22.0
47204,47204,553615,1164,0,M,N,N,1999.0,,9,17.0
47312,47312,553615,18994,0,F,N,N,1992.0,,8,24.0
53761,53761,553615,53762,0,M,N,N,1994.0,,8,22.0
53762,53762,553615,5511,54117,F,Y,N,1972.0,1996.0,7,24.0
54293,54293,553615,49574,49575,F,N,N,1973.0,,8,43.0
64632,64632,553615,25712,0,F,N,N,1993.0,,10,23.0
65388,65388,553615,53613,32122,M,N,N,1969.0,,7,47.0
67688,67688,553615,569,66504,F,N,N,1977.0,,8,39.0
5329,5329,553615,0,0,M,N,N,1893.0,,5,
13597,13597,553615,0,0,M,Y,N,1921.0,2010.0,6,89.0
19190,19190,553615,12017,12015,F,N,N,1923.0,,6,93.0
48621,48621,553615,27779,27786,F,N,N,1923.0,,6,93.0
11351,11351,553615,0,0,F,Y,N,1919.0,2001.0,5,82.0
20388,20388,553615,0,0,F,Y,N,1898.0,1945.0,4,47.0
20389,20389,553615,38356,38355,M,Y,N,1892.0,1945.0,4,53.0
33296,33296,553615,12017,12015,F,Y,N,1914.0,1945.0,6,31.0
36458,36458,553615,66681,52726,M,Y,N,1919.0,1998.0,5,79.0
65282,65282,553615,0,0,F,Y,N,1912.0,1980.0,5,68.0
8386,8386,553615,28964,28965,F,Y,N,1919.0,1996.0,5,77.0
11068,11068,553615,17124,17125,F,Y,N,1956.0,1961.0,6,5.0
46387,46387,553615,37762,37761,M,Y,Y,1926.0,1959.0,7,33.0
46390,46390,553615,0,0,F,Y,N,1934.0,2003.0,7,69.0
6669,6669,553615,0,0,F,Y,N,1937.0,2011.0,6,74.0
21285,21285,553615,35966,35965,M,Y,N,1932.0,1969.0,6,37.0
38706,38706,553615,0,0,F,Y,N,1908.0,1972.0,5,64.0
42075,42075,553615,0,0,M,Y,N,1900.0,1964.0,5,64.0
42077,42077,553615,37426,37427,F,Y,N,1904.0,1973.0,5,69.0
43440,43440,553615,38879248,0,F,N,N,1950.0,,6,66.0
46264,46264,553615,0,0,F,Y,N,1936.0,1967.0,6,31.0
46266,46266,553615,66036,66037,M,N,N,1934.0,,6,82.0
50796,50796,553615,64519,0,M,Y,N,1936.0,1971.0,6,35.0
50797,50797,553615,0,0,F,Y,N,1929.0,2015.0,6,86.0
51193,51193,553615,0,0,F,Y,N,1924.0,1971.0,5,47.0
64602,64602,553615,0,0,M,N,N,,,5,
3614,3614,553615,49324,49325,M,Y,N,1938.0,1974.0,6,36.0
3615,3615,553615,0,0,F,Y,N,1948.0,1998.0,6,50.0
11316,11316,553615,0,0,M,N,N,1946.0,,6,70.0
59965,59965,553615,0,0,M,Y,N,1912.0,1975.0,6,63.0
64582,64582,553615,21987,21988,F,Y,Y,1959.0,1977.0,7,18.0
23780,23780,553615,43640,43641,F,Y,N,1926.0,2006.0,6,80.0
67060,67060,553615,39026556,0,F,N,N,1938.0,,6,78.0
7547,7547,553615,36551,63498,M,Y,N,1930.0,2011.0,6,81.0
8651,8651,553615,33360,33361,M,Y,N,1941.0,2013.0,6,72.0
18246,18246,553615,45913,45914,F,N,N,1948.0,,7,68.0
20070,20070,553615,16013,16014,M,Y,N,1923.0,2007.0,5,84.0
27245,27245,553615,58447,58446,F,N,N,1948.0,,7,68.0
37745,37745,553615,35916,35917,M,N,N,1942.0,,6,74.0
38999,38999,553615,17239,24836,F,N,N,1942.0,,8,74.0
40932,40932,553615,0,0,F,N,N,1952.0,,6,64.0
54206,54206,553615,54207,54208,M,N,N,1943.0,,6,73.0
54207,54207,553615,7123,7122,F,Y,N,1922.0,2002.0,5,80.0
54208,54208,553615,0,0,M,Y,N,1919.0,2008.0,5,89.0
55119,55119,553615,0,0,M,N,N,1952.0,,6,64.0
55418,55418,553615,0,0,F,N,N,1932.0,,6,84.0
4832,4832,553615,0,0,M,N,N,1952.0,,6,64.0
26502,26502,553615,0,0,M,N,N,1951.0,,6,65.0
29157,29157,553615,0,0,F,N,N,1953.0,,6,63.0
35699,35699,553615,43202,43203,M,N,N,1944.0,,7,72.0
36269,36269,553615,39040,39039,F,N,N,1947.0,,7,69.0
46051,46051,553615,34055,34056,M,N,N,1945.0,,7,71.0
47024,47024,553615,0,0,F,N,N,1953.0,,6,63.0
67858,67858,553615,11253,11252,M,Y,N,1905.0,1987.0,5,82.0
2137,2137,553615,42157,0,M,N,N,1952.0,,7,64.0
24809,24809,553615,35992,17266,F,N,N,1948.0,,7,68.0
26196,26196,553615,9648,9645,F,N,N,1953.0,,6,63.0
28988,28988,553615,42037,42036,F,Y,N,1930.0,2010.0,6,80.0
28989,28989,553615,0,0,M,Y,N,1927.0,2016.0,6,89.0
29475,29475,553615,42114,59965,F,N,N,1947.0,,7,69.0
32506,32506,553615,19753,19754,F,N,N,1955.0,,7,61.0
34811,34811,553615,56917,56920,F,Y,N,1946.0,1953.0,7,7.0
3717,3717,553615,58481,58480,M,N,N,1955.0,,7,61.0
5467,5467,553615,0,0,F,N,N,1955.0,,7,61.0
6629,6629,553615,58447,58446,M,Y,N,1954.0,2007.0,7,53.0
11294,11294,553615,18687,18688,M,N,N,1951.0,,6,65.0
43937,43937,553615,18687,18688,M,N,N,1949.0,,6,67.0
57943,57943,553615,24135,24134,F,N,N,1955.0,,7,61.0
61801,61801,553615,7975,7977,F,N,N,1939.0,,6,77.0
61802,61802,553615,0,0,M,N,N,1918.0,,6,98.0
210,210,553615,0,0,F,N,N,1937.0,,6,79.0
10523,10523,553615,0,0,M,Y,N,1958.0,2012.0,8,54.0
13349,13349,553615,0,0,F,N,N,1950.0,,7,66.0
19769,19769,553615,46264,46266,F,N,N,1952.0,,7,64.0
29049,29049,553615,38290,38291,F,Y,N,1934.0,2014.0,6,80.0
29050,29050,553615,0,0,M,N,N,1932.0,,6,84.0
38413,38413,553615,52372,52371,F,N,N,1953.0,,7,63.0
54377,54377,553615,0,0,F,N,N,1934.0,,6,82.0
60859,60859,553615,34041,34040,F,Y,N,1934.0,2009.0,7,75.0
60860,60860,553615,0,0,M,Y,N,1940.0,2006.0,7,66.0
62251,62251,553615,0,0,F,N,N,1940.0,,5,76.0
5168,5168,553615,0,0,F,Y,N,1936.0,2011.0,6,75.0
8352,8352,553615,66036,66037,F,N,N,1935.0,,6,81.0
8353,8353,553615,0,0,M,Y,N,1938.0,2016.0,6,78.0
15005,15005,553615,28940,28941,F,Y,N,1943.0,2007.0,6,64.0
47920,47920,553615,2572,2571,M,N,N,1945.0,,6,71.0
48232,48232,553615,0,0,F,N,N,1955.0,,7,61.0
48733,48733,553615,0,0,F,N,N,1945.0,,6,71.0
49682,49682,553615,38438607,0,F,N,N,1952.0,,7,64.0
50666,50666,553615,62760,62761,M,Y,Y,1974.0,2000.0,7,26.0
51227,51227,553615,51228,15154,F,N,N,1965.0,,7,51.0
51228,51228,553615,0,0,F,N,N,1949.0,,6,67.0
52003,52003,553615,34041,34040,F,N,N,1949.0,,7,67.0
52004,52004,553615,0,0,M,Y,N,1942.0,2016.0,7,74.0
55929,55929,553615,6201,6202,M,Y,N,1941.0,2017.0,6,76.0
60037,60037,553615,53614,53615,F,N,N,1935.0,,6,81.0
60038,60038,553615,0,0,M,N,N,1942.0,,6,74.0
60220,60220,553615,0,0,M,N,N,1947.0,,5,69.0
62889,62889,553615,0,0,M,Y,N,1929.0,2018.0,6,89.0
